n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed
447,328,0.7337807606263982,89.36231707317073,1.6381105704813903,0.3611111111111111,0.10648148148148148,13,4,0.24085365853658536,23,7.01219512195122,Q9UK97,Q9UK97,,FBXO9,False,447,1208.0,-0.11652480552662262,-0.11741001109687345,0.0024834437086092716,0.0,1775.0,5.585055560338028,5.6454306,1.0,0.9971830985915493
471,407,0.8641188959660298,95.86717444717443,1.3546376712508723,0.34134615384615385,0.08173076923076923,11,2,0.20147420147420148,22,5.405405405405405,Q9UK99,Q9UK99,,FBXO3,False,471,1208.0,-0.12975293064030347,-0.1195097302842219,0.013245033112582781,0.0008278145695364238,1775.0,4.258691567943662,4.2891927,1.0,0.9622535211267605
691,403,0.5832127351664255,92.016476426799,1.5065651045821085,0.2727272727272727,0.08585858585858586,8,1,0.19602977667493796,14,3.4739454094292808,Q9UKA1,Q9UKA1,,FBXL5,False,691,1208.0,0.012136821303290189,0.029900044891027,0.0173841059602649,0.0008278145695364238,1775.0,4.966379388169014,4.9823637,1.0,0.9949295774647887
621,525,0.8454106280193237,94.66579047619048,1.0607434425755005,0.32,0.07555555555555556,8,3,0.19238095238095237,34,6.476190476190475,Q9UKA2,Q9UKA2,,FBXL4,False,621,1208.0,-0.02329338244734528,-0.01297601693074585,0.005794701986754967,0.0,1775.0,2.9075485348169017,2.9358218,0.9988732394366198,0.4445070422535211
284,174,0.6126760563380281,93.55425287356323,1.3579648388388603,0.3076923076923077,0.10576923076923077,6,2,0.21839080459770116,13,7.471264367816093,Q9UBV8,Q9UBV8,,PEF1,False,284,1208.0,-0.41608069513819623,-0.41380705674255114,0.2781456953642384,0.0024834437086092716,1775.0,5.65445045971831,5.706569,1.0,1.0
474,410,0.8649789029535865,88.75073170731709,2.1181819451935993,0.3358208955223881,0.08582089552238806,6,4,0.21951219512195122,13,3.1707317073170733,Q9UBS8,Q9UBS8,,RNF14,False,474,1208.0,-0.17963960699607776,-0.18259832054516728,0.03394039735099338,0.0008278145695364238,1775.0,5.283875233183099,5.3113,1.0,0.9932394366197184
1215,816,0.671604938271605,96.01626225490195,1.080515750161399,0.3253424657534247,0.10616438356164383,7,2,0.17647058823529413,16,1.9607843137254901,Q9UBN7,Q9UBN7,,HDAC6,False,1215,1208.0,0.028038763545923353,0.0293387602915434,0.0,0.0,1775.0,4.7047691703661965,4.70998,1.0,0.9814084507042253
1132,494,0.4363957597173145,90.72216599190283,1.369371663272395,0.3004115226337449,0.09465020576131687,4,0,0.2550607287449393,39,7.894736842105263,Q9P203,Q9P203,,BTBD7,False,1132,1208.0,-0.16549967543467112,-0.1661989374425277,0.018211920529801324,0.0,1775.0,3.4900868739380284,3.4972801,0.9994366197183099,0.7966197183098591
84,84,1.0,92.3742857142857,2.025170595911736,0.421875,0.15625,7,2,0.16666666666666666,7,8.333333333333332,Q9NYG5,Q9NYG5,,ANAPC11,False,84,1208.0,-1.7475466289110007,-1.7513355852394352,0.9966887417218543,0.945364238410596,1775.0,7.177305940112676,7.209073,1.0,1.0
404,330,0.8168316831683168,93.68406060606061,1.0248997701664597,0.373015873015873,0.09523809523809523,8,3,0.20303030303030303,46,13.939393939393941,Q9NYS7,Q9NYS7,,WSB2,False,404,1208.0,-0.2034068861756312,-0.1714988581671518,0.06705298013245033,0.009105960264900662,1775.0,5.328078072523943,5.486135,0.9954929577464788,0.9701408450704225
730,339,0.4643835616438356,93.0252802359882,1.0084222291422567,0.25396825396825395,0.07142857142857142,3,0,0.17699115044247787,26,7.669616519174041,Q9NZJ0,Q9NZJ0,,DTL,False,730,1208.0,-2.278495316745653,-2.274152418731462,1.0,0.9991721854304636,1775.0,4.5379584072394366,4.7296777,0.9892957746478873,0.9025352112676056
450,376,0.8355555555555556,88.62324468085106,1.673482388496423,0.48627450980392156,0.1568627450980392,48,8,0.2712765957446808,45,11.96808510638298,Q9NZS9,Q9NZS9,,BFAR,False,450,1208.0,-0.018770415561840705,-0.02462968149189075,0.0008278145695364238,0.0,1775.0,6.06190926174648,6.0711427,1.0,0.9994366197183099
198,175,0.8838383838383839,88.12440000000001,2.019170780444377,0.34959349593495936,0.032520325203252036,18,3,0.18857142857142858,12,6.857142857142858,Q9P000,Q9P000,,COMMD9,False,198,1208.0,-0.09416384818679668,-0.08181307651774244,0.006622516556291391,0.0,1775.0,5.099761786760564,5.1495643,0.9994366197183099,0.9943661971830986
117,102,0.8717948717948718,91.65254901960786,3.0376123536171957,0.42105263157894735,0.042105263157894736,10,5,0.21568627450980393,16,15.686274509803921,Q9P086,Q9P086,,MED11,False,117,1208.0,-2.024806850023159,-2.0038536333369614,1.0,0.9859271523178808,1775.0,4.159528917239436,4.19037,1.0,0.9577464788732394
381,196,0.5144356955380578,90.85591836734693,1.943770272391183,0.3402777777777778,0.04861111111111111,9,5,0.1377551020408163,15,7.653061224489796,Q9P0J7,Q9P0J7,,KCMF1,False,381,1208.0,-0.7998952809508393,-0.7890162010206403,0.8286423841059603,0.23758278145695363,1775.0,5.640917296619718,5.6886363,1.0,0.9932394366197184
246,155,0.6300813008130082,87.2924516129032,2.219046598022036,0.4049586776859504,0.09090909090909091,18,2,0.1935483870967742,12,7.741935483870968,Q9P0N8,Q9P0N8,,MARCHF2,False,246,1090.0,0.004562769280092394,0.0018564394739431999,0.0,0.0,1775.0,3.4328380151380284,3.4582403,0.9949295774647887,0.6940845070422536
153,130,0.8496732026143791,89.74215384615384,2.1379594047831776,0.3333333333333333,0.11764705882352941,7,2,0.14615384615384616,11,8.461538461538462,Q9P0P0,Q9P0P0,,RNF181,False,153,1208.0,-0.2691484461239742,-0.26023036221457474,0.08857615894039735,0.0,1775.0,6.802748677690141,6.8012624,1.0,1.0
55,53,0.9636363636363636,93.99679245283016,2.666017354467314,0.5471698113207547,0.1320754716981132,23,2,0.11320754716981132,4,7.547169811320755,Q9P0U1,Q9P0U1,,TOMM7,False,55,1208.0,-0.13093616696596386,-0.1246835826779896,0.014900662251655629,0.0016556291390728477,1775.0,8.71899470743662,8.699246,1.0,1.0
973,810,0.8324768756423433,83.20056790123456,2.1999922426080962,0.30493273542600896,0.08744394618834081,13,4,0.21728395061728395,22,2.7160493827160495,Q9P253,Q9P253,,VPS18,False,973,1208.0,-0.9039488146101725,-0.9020305368835291,0.9155629139072847,0.3650662251655629,1775.0,3.4972730755211265,3.5068686,0.9994366197183099,0.7774647887323943
195,169,0.8666666666666667,90.80384615384615,1.8396131075345552,0.336283185840708,0.07079646017699115,9,2,0.20118343195266272,10,5.9171597633136095,Q9UBI1,Q9UBI1,,COMMD3,False,195,1208.0,-0.1994965656459785,-0.173813257483603,0.0728476821192053,0.0016556291390728477,1775.0,5.837279064112676,5.8202558,1.0,0.9977464788732394
1123,354,0.31522707034728403,91.16604519774012,1.2716412303529938,0.31666666666666665,0.05555555555555555,9,3,0.192090395480226,16,4.519774011299435,Q9P275,Q9P275,,USP36,False,1123,1208.0,-1.1416587305546408,-1.1424157209861279,0.9942052980132451,0.7326158940397351,1775.0,4.788343326366197,4.7800894,1.0,0.9943661971830986
410,165,0.4024390243902439,86.4470303030303,1.9825865569150092,0.47244094488188976,0.14173228346456693,20,2,0.23030303030303031,24,14.545454545454545,Q9P2E8,Q9P2E8,,MARCHF4,False,410,1090.0,-0.12493234445579673,-0.11925799116059574,0.010091743119266056,0.0,1775.0,1.1519395951628169,0.22357206,0.363943661971831,0.16788732394366196
1089,638,0.5858585858585859,88.27468652037618,1.6723860304239238,0.24929178470254956,0.08781869688385269,6,2,0.21630094043887146,23,3.605015673981191,Q9P2G1,Q9P2G1,,ANKIB1,False,1089,1208.0,-0.02362999227129398,-0.014760060397780599,0.009933774834437087,0.0008278145695364238,1775.0,4.415250360394366,4.4634,1.0,0.9667605633802817
620,565,0.9112903225806451,95.45706194690266,1.3326149473553472,0.27007299270072993,0.08394160583941605,7,3,0.21061946902654868,36,6.371681415929204,Q9P2G9,Q9P2G9,,KLHL8,False,620,1208.0,0.15545623304534217,0.16018920117396152,0.0008278145695364238,0.0008278145695364238,1775.0,3.2337509248225356,3.2225,0.9966197183098592,0.6253521126760564
617,572,0.9270664505672609,95.60132867132867,1.4175773302282448,0.32,0.09090909090909091,7,2,0.23426573426573427,37,6.468531468531468,Q9P2J3,Q9P2J3,,KLHL9,False,617,1208.0,0.10255096538663051,0.09774059733458525,0.0008278145695364238,0.0,1775.0,3.517830331387606,3.7578766,0.9290140845070423,0.7943661971830986
505,425,0.8415841584158416,91.41385882352941,1.3577011874911975,0.3112244897959184,0.07653061224489796,5,1,0.21176470588235294,17,4.0,Q9P2K6,Q9P2K6,,KLHL42,False,505,1208.0,-0.08353326543306414,-0.0776053059222923,0.0041390728476821195,0.0,1775.0,3.8340812109859157,3.84002,0.9994366197183099,0.8681690140845071
655,573,0.8748091603053435,95.5512739965096,1.4191648087250626,0.31636363636363635,0.09090909090909091,7,2,0.2338568935427574,35,6.108202443280978,Q9P2N7,Q9P2N7,,KLHL13,False,655,1208.0,0.0208413831592992,0.026384909491155302,0.0016556291390728477,0.0,1775.0,1.8535629594940843,1.5797932,0.5994366197183099,0.24112676056338028
1572,743,0.47264631043257,87.54697173620458,1.3155888445018704,0.29095354523227385,0.12469437652811736,8,4,0.2018842530282638,13,1.7496635262449527,Q9P2P5,Q9P2P5,,HECW2,False,1572,1208.0,0.04537609337459669,0.0430255235501691,0.0,0.0,1775.0,1.1555125442005636,0.712513,0.41295774647887323,0.08619718309859155
373,175,0.4691689008042895,88.00028571428572,1.3624870659016997,0.37755102040816324,0.15306122448979592,5,2,0.25142857142857145,10,5.714285714285714,Q9UBF1,Q9UBF1,,MAGEC2,False,373,1208.0,0.04499654918636379,0.0479500999047631,0.0008278145695364238,0.0,1775.0,0.9745713897752113,0.069725536,0.21295774647887325,0.13464788732394367
113,85,0.7522123893805309,90.76517647058823,2.1544391434955528,0.40625,0.078125,8,1,0.18823529411764706,10,11.76470588235294,Q9UBF6,Q9UBF6,,RNF7,False,113,1208.0,0.03540198219452471,0.035484613430131,0.012417218543046357,0.0,1775.0,6.64305086230986,6.630379,0.9994366197183099,0.9994366197183099
542,447,0.8247232472324724,94.82147651006711,1.3481855262519158,0.24107142857142858,0.08035714285714286,5,1,0.18120805369127516,18,4.026845637583892,Q9UKB1,Q9UKB1,,FBXW11,False,542,1208.0,-0.478852036916539,-0.4444778526148382,0.451158940397351,0.07036423841059603,1775.0,4.775810683042253,4.8505692,0.9988732394366198,0.9791549295774647
447,187,0.41834451901565994,87.92524064171126,2.0316847605521464,0.3028169014084507,0.04929577464788732,10,3,0.22459893048128343,15,8.02139037433155,Q9UKT4,Q9UKT4,,FBXO5,False,447,1208.0,-1.2076665915600109,-1.1702928179980852,0.9801324503311258,0.7102649006622517,1775.0,4.666913078084508,4.7274904,0.9988732394366198,0.9391549295774648
234,155,0.6623931623931624,92.40703225806452,2.3728775740251056,0.29411764705882354,0.10784313725490197,8,1,0.23225806451612904,13,8.38709677419355,Q9NXV2,Q9NXV2,,KCTD5,False,234,1208.0,-0.056244151330086166,-0.06869023674175964,0.06788079470198675,0.0173841059602649,1775.0,4.534972281577465,4.527177,0.9994366197183099,0.9892957746478873
387,272,0.7028423772609819,88.92279411764706,1.3265042072653122,0.288,0.08,10,2,0.20955882352941177,11,4.044117647058823,Q9UKT5,Q9UKT5,,FBXO4,False,387,1208.0,-0.004019892817859731,-0.0015725672394531001,0.0,0.0,1775.0,3.4466732929870423,3.5111518,0.9785915492957746,0.7211267605633803
301,242,0.8039867109634552,88.09495867768597,1.874706044410173,0.3485714285714286,0.07428571428571429,8,1,0.17355371900826447,6,2.479338842975207,Q9Y314,Q9Y314,,NOSIP,False,301,1208.0,-0.22175714786708123,-0.21164072152086827,0.04718543046357616,0.0016556291390728477,1775.0,5.664642279605634,5.652687,1.0,1.0
318,210,0.660377358490566,91.85090476190477,1.2943695243672328,0.3898305084745763,0.05084745762711865,19,1,0.1761904761904762,12,5.714285714285714,Q9Y385,Q9Y385,,UBE2J1,False,318,1208.0,0.0037453293269606694,0.0193239246534022,0.01076158940397351,0.0,1775.0,4.848331701611267,4.7902975,0.9983098591549295,0.9825352112676057
154,104,0.6753246753246753,90.14480769230771,1.6912499219470178,0.46835443037974683,0.08860759493670886,8,3,0.22115384615384615,17,16.346153846153847,Q9Y3C5,Q9Y3C5,,RNF11,False,154,1208.0,-0.203509029821643,-0.1983560069125076,0.022350993377483443,0.0016556291390728477,1775.0,5.815033200140845,5.921629,0.9983098591549295,0.9847887323943662
131,121,0.9236641221374046,95.66719008264464,1.705138466574929,0.3563218390804598,0.19540229885057472,5,1,0.23140495867768596,17,14.049586776859504,Q9Y3C7,Q9Y3C7,,MED31,False,131,1208.0,-0.9581146521863938,-0.9485654802311622,0.9586092715231788,0.40894039735099336,1775.0,4.415628926591549,4.4454885,1.0,0.971830985915493
522,283,0.5421455938697318,84.7091519434629,1.7118525468448789,0.3314285714285714,0.06857142857142857,20,3,0.21554770318021202,10,3.53356890459364,Q9Y3I1,Q9Y3I1,,FBXO7,False,522,1208.0,-0.14552881462568532,-0.10356914615917401,0.07367549668874172,0.009933774834437087,1775.0,5.944904413577464,5.902358,1.0,1.0
1467,693,0.4723926380368098,88.46124098124098,1.0889142821088034,0.29874213836477986,0.050314465408805034,10,2,0.17893217893217894,12,1.7316017316017316,Q9Y4B4,Q9Y4B4,,RAD54L2,False,1467,1208.0,-0.16902905853789307,-0.1521033139968747,0.050496688741721855,0.0074503311258278145,1775.0,2.7313515348619712,2.7222147,0.9904225352112676,0.36225352112676057
1321,854,0.6464799394398183,84.52530444964871,1.1092329858291514,0.33611111111111114,0.06388888888888888,9,6,0.22131147540983606,24,2.810304449648712,Q9Y4D8,Q9Y4D8,,HECTD4,False,3996,74.0,0.13119674978699908,0.13521129890787636,0.013513513513513514,0.0,1775.0,3.548373618405634,3.5647926,0.9988732394366198,0.7357746478873239
522,436,0.8352490421455939,93.17511467889908,2.102055897080168,0.34576271186440677,0.10508474576271186,9,5,0.1834862385321101,13,2.981651376146789,Q9Y4K3,Q9Y4K3,,TRAF6,False,522,1208.0,-0.11022113774773744,-0.09320465542464634,0.03228476821192053,0.0008278145695364238,1775.0,2.4747244282760565,2.474444,0.9954929577464788,0.13802816901408452
304,104,0.34210526315789475,83.78548076923076,1.9403636999848688,0.3684210526315789,0.10526315789473684,6,2,0.20192307692307693,8,7.6923076923076925,Q9Y4L5,Q9Y4L5,,RNF115,False,304,1208.0,-0.07174984603909756,-0.061981772610420954,0.020695364238410598,0.0,1775.0,3.3235997377464788,3.342532,0.9994366197183099,0.7143661971830986
557,430,0.7719928186714542,92.30860465116278,1.3951328223402668,0.2625,0.09166666666666666,8,1,0.21395348837209302,19,4.4186046511627906,Q9Y4X5,Q9Y4X5,,ARIH1,False,557,1208.0,-1.4188695630415933,-1.4129961087419045,0.9801324503311258,0.8733443708609272,1775.0,5.286017956450704,5.331956,1.0,0.9960563380281691
584,546,0.934931506849315,92.56479853479854,1.3364244419315623,0.32234432234432236,0.09157509157509157,7,4,0.23076923076923078,59,10.805860805860807,Q9Y573,Q9Y573,,IPP,False,584,1208.0,-0.09690158717534393,-0.09521224037735485,0.027317880794701987,0.0,1775.0,2.985997563650704,3.0600023,0.984225352112676,0.5301408450704226
426,405,0.9507042253521126,94.62977777777778,1.4483027272600948,0.34196891191709844,0.15025906735751296,8,2,0.22469135802469137,18,4.444444444444445,Q9Y574,Q9Y574,,ASB4,False,426,1208.0,0.1756124211443608,0.1692088372865054,0.0,0.0,1775.0,0.32603090822140846,0.02074469,0.08338028169014085,0.03323943661971831
518,494,0.9536679536679536,92.73408906882591,1.7341994865864199,0.2581967213114754,0.0942622950819672,4,0,0.22469635627530365,25,5.060728744939271,Q9Y575,Q9Y575,,ASB3,False,518,1208.0,-0.028216722154583054,-0.0170861719125038,0.014072847682119206,0.0041390728476821195,1775.0,3.7536123289014083,3.7502635,1.0,0.9076056338028169
335,242,0.7223880597014926,91.95053719008264,1.3961363345890974,0.3360655737704918,0.09836065573770492,10,2,0.2231404958677686,32,13.223140495867769,Q9Y576,Q9Y576,,ASB1,False,335,1208.0,0.05980071684850672,0.05304786160500795,0.0033112582781456954,0.0,1775.0,4.0988273799999995,4.0697794,1.0,0.931830985915493
477,408,0.8553459119496856,90.8780637254902,2.591896196742296,0.34519572953736655,0.05693950177935943,9,6,0.18382352941176472,12,2.941176470588235,Q9Y577,Q9Y577,,TRIM17,False,477,1208.0,-0.15281543079772467,-0.145249427390345,0.008278145695364239,0.0,1775.0,0.6031916657498592,0.33493662,0.1752112676056338,0.023098591549295774
815,484,0.5938650306748466,91.3254958677686,1.3174650885842063,0.28440366972477066,0.08256880733944955,7,1,0.21487603305785125,27,5.578512396694215,Q9Y597,Q9Y597,,KCTD3,False,815,1208.0,0.15309300562607855,0.1514553263270294,0.0008278145695364238,0.0,1775.0,4.852802999286197,4.9367557,0.9853521126760564,0.9616901408450704
225,156,0.6933333333333334,88.86429487179488,1.2684814694908912,0.6067415730337079,0.16853932584269662,13,7,0.33974358974358976,29,18.58974358974359,Q9Y5U4,Q9Y5U4,,INSIG2,False,225,1208.0,0.036568526894377534,0.03969393146179255,0.0008278145695364238,0.0008278145695364238,1775.0,4.947995303802817,4.888242,0.9994366197183099,0.9898591549295774
778,219,0.2814910025706941,89.1211415525114,1.3643729620613372,0.3504273504273504,0.07692307692307693,15,2,0.2374429223744292,27,12.32876712328767,Q9Y5V3,Q9Y5V3,,MAGED1,False,778,1208.0,0.05689460749366783,0.05590113746323,0.0,0.0,1775.0,5.958376967708169,6.220028,0.9622535211267605,0.9425352112676056
202,168,0.8316831683168316,89.01529761904762,1.8537559961738213,0.2803738317757009,0.102803738317757,9,2,0.21428571428571427,12,7.142857142857142,Q9Y6G5,Q9Y6G5,,COMMD10,False,202,1208.0,-0.046324197844576046,-0.04149225238727175,0.009933774834437087,0.0,1775.0,4.696247728630985,4.7299933,0.9994366197183099,0.9870422535211267
919,236,0.25680087051142547,89.98983050847458,1.7851160659048724,0.2689655172413793,0.0896551724137931,7,3,0.15677966101694915,6,2.5423728813559325,Q9Y6H5,Q9Y6H5,,SNCAIP,False,919,1208.0,0.018315088145902395,0.0166694282953042,0.0008278145695364238,0.0,1775.0,0.6976386107774648,0.15067925,0.2180281690140845,0.06422535211267606
421,357,0.8479809976247031,91.70504201680671,1.024378636041105,0.37142857142857144,0.10714285714285714,7,1,0.226890756302521,26,7.282913165266107,Q9Y6I7,Q9Y6I7,,WSB1,False,421,1208.0,-0.043449707562992115,-0.029118088652116,0.0173841059602649,0.0024834437086092716,1775.0,6.169606204619718,6.250075,0.9988732394366198,0.9949295774647887
377,180,0.47745358090185674,81.79755555555555,3.6675305528510895,0.4017094017094017,0.07692307692307693,16,2,0.15555555555555556,5,2.7777777777777777,Q9Y6U7,Q9Y6U7,,RNF215,False,377,1208.0,-0.03898568593131992,-0.044458757712130204,0.004966887417218543,0.0,1775.0,3.2922074961464785,3.3222268,0.9949295774647887,0.6580281690140845
642,535,0.8333333333333334,93.36102803738318,1.2121971921086936,0.2669172932330827,0.10902255639097744,8,2,0.21682242990654205,33,6.16822429906542,Q9Y6Y0,Q9Y6Y0,,IVNS1ABP,False,642,1208.0,0.011994149286784389,0.02055357586156245,0.0016556291390728477,0.0,1775.0,5.91902858253521,5.8686447,1.0,0.9983098591549295
147,147,1.0,96.31632653061224,1.269966365282073,0.2962962962962963,0.09876543209876543,7,1,0.2653061224489796,22,14.965986394557824,Q9Y2X8,Q9Y2X8,,UBE2D4,False,147,1208.0,-0.11607954679224311,-0.11329704991984829,0.0016556291390728477,0.0,1775.0,3.4072877743233803,3.4189131,0.9960563380281691,0.7307042253521127
406,365,0.8990147783251231,94.84295890410957,1.0689004403687499,0.2787878787878788,0.08484848484848485,9,2,0.2191780821917808,41,11.232876712328768,Q9Y2U9,Q9Y2U9,,KLHDC2,False,406,1208.0,0.13027184986025195,0.1301423168058208,0.0008278145695364238,0.0,1775.0,4.999180051943662,5.01069,1.0,0.9966197183098592
609,553,0.9080459770114943,93.12976491862567,1.375121520603844,0.2702702702702703,0.06418918918918919,7,2,0.20433996383363473,30,5.424954792043399,Q9Y2M5,Q9Y2M5,,KLHL20,False,609,1208.0,-0.10041211820903607,-0.09099161471041685,0.0024834437086092716,0.0,1775.0,3.732746130388733,3.7589853,0.9994366197183099,0.8766197183098592
