n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed,mechanism_class,n_strands,beta_fraction,radial_cv,beta_radial_score,central_pore_score,propeller_score
2357,383,0.1624946966482817,90.07483028720628,1.563675180404367,0.3380281690140845,0.0845070422535211,16,1,0.2454308093994778,30,7.83289817232376,O15027,O15027,,SEC16A,False,2357,1208.0,-0.6225469399574065,-0.5964738607916155,0.6730132450331126,0.0728476821192053,1775.0,5.01839818315493,5.00191,1.0,0.9988732394366198,,5,0.06266318537859007,0.5,0.0,0.1426060737793967,0.0
823,717,0.8712029161603888,89.36140864714088,1.2206114052396084,0.3108108108108108,0.1162162162162162,17,4,0.2217573221757322,34,4.741980474198047,O15033,O15033,,AREL1,False,823,1208.0,-0.0990122891792206,-0.101062415761482,0.009933774834437,0.0,1775.0,4.216653529126761,4.267146,1.0,0.9549295774647888,,30,0.2900976290097629,0.2685193717479706,17.534294310656847,0.14122747716525708,2.476324149367187
426,260,0.6103286384976526,92.61323076923078,1.2154895584734815,0.2748091603053435,0.099236641221374,6,1,0.2038461538461538,10,3.8461538461538463,O15105,O15105,,SMAD7,False,426,1208.0,-0.1045506047752482,-0.0621313182018717,0.0480132450331125,0.0107615894039735,1775.0,3.2791134683414085,3.3611085,0.9509859154929576,0.5966197183098592,,12,0.26153846153846155,0.3451671004295349,6.016901639044008,0.16322135360511297,0.9820868300335858
490,169,0.3448979591836735,92.0112426035503,1.8815555572509768,0.3009708737864077,0.116504854368932,6,1,0.2011834319526627,10,5.9171597633136095,O15151,O15151,,MDM4,False,490,1208.0,-0.1572999467841288,-0.0625768836206329,0.1175496688741721,0.0355960264900662,1775.0,3.422578577459155,3.3934011,0.9949295774647888,0.6563380281690141,,7,0.1893491124260355,0.1466168463230133,5.220934748249889,0.41583341386988015,2.171039119956635
1050,488,0.4647619047619047,89.09643442622951,2.351938359447038,0.3675213675213675,0.1054131054131054,10,9,0.1823770491803278,12,2.459016393442623,O15164,O15164,,TRIM24,False,1050,1208.0,0.0835884307378442,0.0852161364972653,0.0016556291390728,0.0,1775.0,3.5597064087943666,3.507097,0.9988732394366198,0.7312676056338028,,10,0.08196721311475409,0.3127243220806122,5.350213404654354,0.1931851000831049,1.0335815120441207
862,332,0.3851508120649652,89.99930722891567,1.7975400768858376,0.3227091633466135,0.047808764940239,12,7,0.1566265060240964,12,3.614457831325301,O15169,O15169,,AXIN1,False,862,1208.0,0.0276839365579166,0.0439955695743157,0.0231788079470198,0.0008278145695364,1775.0,3.64167562195493,3.668641,0.9983098591549296,0.8445070422535211,,5,0.10542168674698796,0.5,0.0,0.09468755527100786,0.0
667,587,0.8800599700149925,91.29078364565588,2.274353840219602,0.330749354005168,0.0852713178294573,8,6,0.1873935264054514,21,3.577512776831346,O15344,O15344,,MID1,False,667,1208.0,0.1598014758109547,0.1525319569244111,0.0,0.0,1775.0,2.932186779525634,3.128135,0.8230985915492958,0.5307042253521127,,29,0.2657580919931857,0.3588338792324066,14.14877533416841,0.16487839561019307,2.332827376946761
249,131,0.5261044176706827,91.0190076335878,2.227136445656943,0.5714285714285714,0.0989010989010989,20,3,0.2213740458015267,16,12.213740458015266,E7ERA6,E7ERA6,,RNF223,False,249,1208.0,-0.1146577758410931,-0.1125505669575284,0.0091059602649006,0.0,1775.0,0.6421195420845071,0.04784267,0.2433802816901408,0.0557746478873239,,7,0.183206106870229,0.14855223894119263,5.200764693265848,0.11765421376463356,0.611891880961059
458,430,0.9388646288209608,92.87453488372094,1.1056683821883069,0.3857142857142857,0.0904761904761904,7,2,0.2697674418604651,51,11.86046511627907,C9JR72,C9JR72,,KBTBD13,False,458,1208.0,0.0365612743451859,0.037582183843661,0.0,0.0,1775.0,0.0168619543746478,0.0,0.0022535211267605,0.0,,27,0.40232558139534885,0.5109008550643921,9.718537613579064,0.16504194550312365,1.6039663551903733
291,269,0.9243986254295532,94.6372118959108,1.517460847321496,0.3904109589041096,0.0821917808219178,7,5,0.2156133828996282,21,7.806691449814126,C9JJ37,C9JJ37,,BTBD19,False,291,77.0,0.0307711986966439,0.0083476178093931,0.0,0.0,1775.0,1.5570177807070422,1.1553477,0.5363380281690141,0.1864788732394366,,3,0.048327137546468404,0.5,0.0,0.08642959056232079,0.0
452,387,0.8561946902654868,91.39868217054264,1.6444383792133954,0.2669902912621359,0.1310679611650485,5,1,0.1937984496124031,13,3.359173126614987,C9J1S8,C9J1S8,,TRIM49D1,False,452,1090.0,-0.1104521633484324,-0.1003394933938645,0.0155963302752293,0.0,1775.0,0.0413339377380281,0.0,0.0101408450704225,0.0022535211267605,,15,0.19121447028423771,0.41621220111846924,6.524901118658,0.1352998689947922,0.8828182665584005
452,401,0.8871681415929203,90.76870324189528,2.7210076781117145,0.3481481481481481,0.1259259259259259,18,3,0.2119700748129676,18,4.488778054862843,A0A3B3IT33,A0A3B3IT33,,TRIM51G,False,452,,,,,,1775.0,0.0265496509904225,0.0,0.0050704225352112,0.0011267605633802,,14,0.22194513715710723,0.4888460338115692,5.266496085399684,0.15778796549172433,0.8309897025853465
345,128,0.3710144927536232,82.95015624999999,2.073771617768804,0.5894736842105263,0.1052631578947368,18,3,0.2109375,6,4.6875,A0A7I2V3R4,A0A7I2V3R4,,RNF228,False,345,,,,,,1775.0,0.4069871900907042,0.06688276,0.1335211267605633,0.0219718309859154,,4,0.09375,0.5,0.0,0.3097382817319373,0.0
362,341,0.9419889502762432,90.3082991202346,1.6381940009868272,0.4413145539906103,0.0798122065727699,33,4,0.2463343108504398,25,7.331378299120235,A0AVI4,A0AVI4,,TMEM129,False,362,1208.0,-0.0240259605956556,-0.0230694802024134,0.0033112582781456,0.0,1775.0,4.40465323543662,4.444243,1.0,0.9712676056338028,,8,0.15835777126099707,0.5391801595687866,2.721222485514067,0.10050959016787839,0.27350895677463427
161,148,0.9192546583850932,94.09729729729727,1.212031759676399,0.275,0.1,4,0,0.2635135135135135,24,16.216216216216218,A1L167,A1L167,,UBE2QL1,False,161,1208.0,-0.0065976533963277,-0.0062814598118937,0.0024834437086092,0.0,1775.0,0.4046187753098591,0.013880983,0.1188732394366197,0.0490140845070422,,4,0.18243243243243243,0.5,0.0,0.33925818473363417,0.0
481,409,0.8503118503118503,89.89929095354523,1.3751621852927325,0.2617801047120419,0.0680628272251308,6,1,0.1858190709046454,25,6.112469437652812,A3QJZ6,A3QJZ6,,PRAMEF22,False,481,,,,,,,,,,,,14,0.15158924205378974,0.4055970013141632,6.220581101009825,0.17975774096271668,1.118197606192895
478,392,0.8200836820083682,90.43576530612243,1.340747511153323,0.2737430167597765,0.0949720670391061,4,0,0.1887755102040816,12,3.061224489795918,A3QJZ7,A3QJZ7,,PRAMEF27,False,478,,,,,,1775.0,0.0099052899459154,0.0,0.0016901408450704,0.0005633802816901,,14,0.1989795918367347,0.3593464195728302,6.823445096794815,0.1708473263996536,1.1657673516222198
446,407,0.9125560538116592,91.15186732186731,1.608008239874514,0.2669902912621359,0.1213592233009708,7,1,0.1941031941031941,27,6.6339066339066335,A6NCK2,A6NCK2,,TRIM43B,False,446,,,,,,1775.0,0.0493429379166197,0.0,0.0095774647887323,0.0028169014084507,,15,0.20393120393120392,0.42284342646598816,6.438936251731319,0.12543123224449682,0.8076437083984209
452,389,0.8606194690265486,90.88017994858612,1.6399320978321144,0.2731707317073171,0.1317073170731707,8,1,0.1825192802056555,16,4.113110539845758,A6NDI0,A6NDI0,,TRIM49B,False,452,1047.0,-0.0068249261722956,-0.0034319345648705,0.0009551098376313,0.0,1775.0,0.0424270179667605,0.0,0.0107042253521126,0.0022535211267605,,14,0.2133676092544987,0.36627620458602905,6.729527414367012,0.09771332188199879,0.6575644783537788
478,399,0.8347280334728033,91.94997493734336,1.3432311073585337,0.3110047846889952,0.0765550239234449,10,2,0.2230576441102756,42,10.526315789473683,A6NE02,A6NE02,,BTBD17,False,478,1208.0,-0.1796225126461544,-0.1817001790696944,0.0720198675496688,0.0,1775.0,0.1674235715070422,0.0,0.0416901408450704,0.0247887323943661,,10,0.23057644110275688,0.4622029960155487,3.967670318688543,0.04701050646483109,0.1865221911670262
449,387,0.8619153674832962,90.65550387596902,2.6905581101050706,0.3745173745173745,0.0888030888030888,14,6,0.2041343669250646,30,7.751937984496124,A6NGJ6,A6NGJ6,,TRIM64,False,449,,,,,,1775.0,0.0035727966197183,0.0,0.0,0.0,,15,0.23255813953488372,0.37507346272468567,7.0844573275686695,0.18674026160628002,1.3229534146887008
478,400,0.8368200836820083,91.17835,1.3458346366882323,0.2526315789473684,0.0894736842105263,3,0,0.1925,14,3.5000000000000004,A6NGN4,A6NGN4,,PRAMEF25,False,478,,,,,,1775.0,0.0085087218614084,0.0,0.0005633802816901,0.0,,14,0.1925,0.3690769374370575,6.691937574749224,0.17314370875819615,1.1586668904704092
449,376,0.8374164810690423,90.725,2.766012660226261,0.375,0.0967741935483871,14,6,0.2074468085106383,22,5.851063829787234,A6NI03,A6NI03,,TRIM64B,False,449,,,,,,1775.0,0.0146243416659154,0.0,0.0028169014084507,0.0,,15,0.21808510638297873,0.3775554597377777,7.049377264362608,0.17982240813023667,1.2676359954962242
190,96,0.5052631578947369,85.97322916666667,1.6442073987199006,0.373134328358209,0.0746268656716417,6,1,0.1979166666666666,9,9.375,A6NIN4,A6NIN4,,RNF227,False,190,70.0,0.1712283359376366,0.1550787199621822,0.0,0.0,1775.0,1.778231850293521,1.7061282,0.8856338028169014,0.0456338028169014,,4,0.125,0.5,0.0,0.14242745718963976,0.0
468,417,0.8910256410256411,89.87244604316548,2.4573681527418456,0.3460207612456747,0.0795847750865051,15,9,0.1798561151079136,12,2.877697841726619,A6NK02,A6NK02,,TRIM75,False,468,,,,,,1775.0,0.0132134892067605,0.0,0.0005633802816901,0.0,,16,0.20623501199040767,0.5884910821914673,4.931319295619045,0.1556662284321361,0.7676398759436347
587,511,0.8705281090289608,92.02802348336596,1.644984488403354,0.310204081632653,0.1265306122448979,9,2,0.223091976516634,20,3.9138943248532287,A6NK59,A6NK59,,ASB14,False,587,1208.0,0.0362247891503146,0.0357339088129432,0.0,0.0,1775.0,0.3306865437701408,0.27846655,0.020281690140845,0.0,,0,0.0,0.5,0.0,0.17024443205825276,0.0
450,375,0.8333333333333334,89.34184,2.775560647664924,0.390625,0.11328125,16,5,0.1866666666666666,18,4.8,A6NLI5,A6NLI5,,TRIM64C,False,450,77.0,0.0811109886710063,0.0921535913116423,0.0,0.0,1775.0,9.052275492957744e-05,0.0,0.0,0.0,,15,0.216,0.37835192680358887,7.038157009647433,0.15427915644198584,1.0858409263546556
287,268,0.9337979094076656,94.077723880597,1.548396017409198,0.3076923076923077,0.0512820512820512,11,2,0.1791044776119403,18,6.7164179104477615,A6NLU0,A6NLU0,,RFPL4A,False,287,,,,,,1775.0,0.2662991256878873,0.05204439,0.0653521126760563,0.0174647887323943,,15,0.30970149253731344,0.6683914661407471,3.9403410040688147,0.14289494003096936,0.5630547914779829
402,172,0.4278606965174129,87.00488372093024,2.2141417305022806,0.53125,0.1328125,20,3,0.2616279069767442,35,20.348837209302324,A6NNE9,A6NNE9,,MARCHF11,False,402,1090.0,0.0489172509005661,0.0454475449156997,0.0009174311926605,0.0,1775.0,0.2693727232597183,0.0,0.0619718309859154,0.036056338028169,,2,0.0872093023255814,0.5,0.0,0.17639386696250003,0.0
1104,732,0.6630434782608695,88.39893442622949,1.352493442893733,0.3268608414239482,0.0776699029126213,7,5,0.2117486338797814,28,3.825136612021858,A6QL63,A6QL63,,ABTB3,False,1104,1208.0,-0.034790157687779,-0.031634030864175,0.0008278145695364,0.0,1775.0,1.073273814755493,0.49266642,0.4028169014084507,0.0935211267605633,,3,0.03278688524590164,0.5,0.0,0.043795559911786755,0.0
1837,942,0.5127925966249319,88.88160297239915,1.5643069488376402,0.3024830699774266,0.0767494356659142,14,5,0.2208067940552017,50,5.3078556263269645,A7E2V4,A7E2V4,,ZSWIM8,False,1837,1208.0,-0.1992646289644972,-0.1922726629299277,0.0447019867549668,0.0,1775.0,4.885113284788732,4.908068,1.0,0.9780281690140844,,5,0.032908704883227176,0.5,0.0,0.1446759437874981,0.0
555,343,0.618018018018018,88.66253644314868,1.3036987280677748,0.3181818181818182,0.0519480519480519,7,1,0.1982507288629737,23,6.705539358600583,A8MQ27,A8MQ27,,NEURL1B,False,555,1208.0,-0.0093300323951721,-0.0069852687169644,0.0024834437086092,0.0,1775.0,1.962433861112676,1.8276199,0.7104225352112676,0.232112676056338,,25,0.41690962099125367,0.24553784728050232,15.299193740449093,0.2264799612713031,3.4649608058190733
300,130,0.4333333333333333,93.35092307692308,3.754097659706495,0.3947368421052631,0.131578947368421,14,3,0.1153846153846153,9,6.923076923076923,A8MTL3,A8MTL3,,RNF212B,False,300,1208.0,-0.2305736074788319,-0.2234431500230807,0.0480132450331125,0.0024834437086092,1775.0,0.0363672991228169,0.0,0.0011267605633802,0.0,,3,0.08461538461538462,0.5,0.0,0.09274588736808868,0.0
712,132,0.1853932584269663,93.11439393939392,1.5283561191251531,0.3225806451612903,0.075268817204301,8,2,0.1893939393939394,5,3.787878787878788,B2RXH4,B2RXH4,,BTBD18,False,712,1208.0,-0.0259059083597018,-0.0235990268500921,0.0016556291390728,0.0,1775.0,0.0552015644591549,0.038523275,0.0,0.0,,6,0.21212121212121213,0.3460797369480133,3.002964583820342,0.1404906568994789,0.42188846702679006
319,187,0.5862068965517241,86.5318181818182,1.5051353633522448,0.2568807339449541,0.073394495412844,8,1,0.1978609625668449,18,9.62566844919786,O15479,O15479,,MAGEB2,False,319,1208.0,0.1485348488320882,0.1458788693311925,0.0,0.0,1775.0,0.6951444801830986,0.023111964,0.1459154929577464,0.0991549295774647,,5,0.13903743315508021,0.5,0.0,0.32396408101605817,0.0
343,189,0.5510204081632653,83.98783068783068,3.11811325593164,0.3441558441558441,0.1428571428571428,15,1,0.1375661375661375,12,6.349206349206349,O15541,O15541,,RNF113A,False,343,1208.0,-1.0114571366629408,-0.980832761015088,0.9652317880794702,0.4801324503311258,1775.0,4.005069037802817,4.009634,1.0,0.9380281690140844,,3,0.05291005291005291,0.5,0.0,0.05723911303889388,0.0
331,317,0.9577039274924471,97.44160883280756,1.161620767971017,0.3154362416107382,0.1073825503355704,4,0,0.22397476340694,31,9.779179810725552,O95278,O95278,,EPM2A,False,331,1208.0,-0.0566237197023102,-0.057220805208701,0.0049668874172185,0.0,1775.0,2.1477233685070423,2.0749507,0.9385915492957746,0.1504225352112676,,12,0.21451104100946372,0.2914296090602875,6.699597377410252,0.12435672019047081,0.8331399564514188
574,358,0.6236933797909407,88.19346368715084,1.167289358015131,0.3559322033898305,0.0847457627118644,5,1,0.2206703910614525,17,4.748603351955307,O76050,O76050,,NEURL1,False,574,1208.0,-0.0080984937242582,-0.0134081991504535,0.0033112582781456,0.0,1775.0,0.8768440656518309,0.2375784,0.272112676056338,0.0969014084507042,,27,0.4329608938547486,0.23680052161216736,16.81440270124702,0.27609143321238755,4.64231254039753
536,216,0.4029850746268656,90.93342592592592,1.8043164056193328,0.3560606060606061,0.1212121212121212,7,2,0.1851851851851851,8,3.7037037037037033,O75159,O75159,,SOCS5,False,536,1208.0,-0.2312863246327612,-0.2213631124376008,0.0670529801324503,0.0,1775.0,3.5220685381380283,3.416325,0.9983098591549296,0.7340845070422535,,7,0.22685185185185186,0.33288252353668213,3.5971616429865287,0.12005608252301506,0.43186113505901513
191,170,0.8900523560209425,93.72188235294118,1.3706592453706057,0.2941176470588235,0.1176470588235294,12,2,0.2176470588235294,12,7.0588235294117645,O75340,O75340,,PDCD6,False,191,1208.0,-0.3683169977545162,-0.3493375874013401,0.2334437086092715,0.0091059602649006,1775.0,6.984636346478874,6.9410357,1.0,1.0,,0,0.023529411764705882,0.5,0.0,0.1524218747174567,0.0
114,113,0.9912280701754386,95.32530973451324,1.3496941378535177,0.2933333333333333,0.0533333333333333,4,0,0.2300884955752212,17,15.04424778761062,O75368,O75368,,SH3BGRL,False,114,1208.0,0.0459281117480333,0.0399958057492163,0.0,0.0,1775.0,5.550980834851831,6.017913,0.9369014084507042,0.8873239436619719,,4,0.168141592920354,0.5,0.0,0.21831295094192135,0.0
744,642,0.8629032258064516,89.9867601246106,1.767116761298139,0.3451776649746192,0.0685279187817258,18,7,0.1682242990654205,21,3.2710280373831773,O75382,O75382,,TRIM3,False,744,1208.0,0.0947603606214259,0.0978261189320787,0.0008278145695364,0.0,1775.0,3.0796460234929577,3.043264,0.9814084507042252,0.5138028169014085,,40,0.3426791277258567,0.5135544538497925,14.321623763561497,0.1047318207760616,1.4999297332275074
580,426,0.7344827586206897,87.60014084507043,1.1960371363597295,0.3712871287128713,0.1287128712871287,10,2,0.2300469483568075,18,4.225352112676056,O75426,O75426,,FBXO24,False,580,1208.0,0.0093858664545203,0.0121407062033645,0.0041390728476821,0.0,1775.0,0.4788034646715493,0.4182137,0.0715492957746478,0.0,,25,0.37089201877934275,0.2869769036769867,14.082346863890077,0.18887188345288264,2.6597593756197138
802,486,0.6059850374064838,87.0008024691358,1.3550969563705382,0.2602040816326531,0.0612244897959183,5,1,0.1810699588477366,22,4.526748971193416,O75582,O75582,,RPS6KA5,False,802,1208.0,0.0369339749047381,0.0337265019599975,0.0,0.0,1775.0,2.1360046440653524,2.098332,0.8777464788732394,0.1847887323943662,,13,0.17695473251028807,0.1863553524017334,8.955238359709224,0.2598503948540439,2.327022223782522
246,162,0.6585365853658537,91.73253086419751,1.9888205423018424,0.4921875,0.125,33,3,0.1790123456790123,16,9.876543209876544,O75586,O75586,,MED6,False,246,1208.0,-1.4607092007284888,-1.4601779525440253,0.9875827814569536,0.9478476821192052,1775.0,5.325665931098592,5.344232,1.0,0.9960563380281692,,6,0.2654320987654321,0.3516344726085663,2.9697878640294526,0.0885224680346361,0.26289295126319745
317,265,0.8359621451104101,92.7840754716981,1.583220622488713,0.28,0.08,6,2,0.1660377358490566,9,3.39622641509434,O75677,O75677,,RFPL1,False,317,1208.0,-0.0227252396502427,-0.0178843011736378,0.0016556291390728,0.0,1775.0,0.0776768203797183,0.0,0.0084507042253521,0.0,,15,0.2981132075471698,0.7080919146537781,3.6395730171765925,0.0674363178051383,0.24543940266132677
378,257,0.6798941798941799,90.73832684824905,1.5390310397105689,0.2816901408450704,0.0492957746478873,5,2,0.1828793774319066,9,3.501945525291829,O75678,O75678,,RFPL2,False,378,1208.0,-0.0033494603062485,0.0045242650505398,0.0057947019867549,0.0,1775.0,0.1887612051284507,0.041028455,0.0416901408450704,0.0022535211267605,,15,0.3151750972762646,0.6494079828262329,4.092820067241421,0.16226120613547834,0.6641059206060825
317,266,0.8391167192429022,92.5386090225564,1.518471580302639,0.2937062937062937,0.0559440559440559,6,2,0.1616541353383458,7,2.631578947368421,O75679,O75679,,RFPL3,False,317,1208.0,-0.1158446623443604,-0.1171587440408871,0.0033112582781456,0.0,1775.0,0.0940027301842253,0.038993765,0.0028169014084507,0.0,,15,0.31203007518796994,0.6640799641609192,3.9744654965190245,0.17468445335416244,0.6942773326344056
485,359,0.7402061855670103,90.24637883008356,2.8700346729464097,0.3155893536121673,0.0722433460076045,10,5,0.1615598885793872,13,3.62116991643454,O76064,O76064,,RNF8,False,485,1208.0,-0.4996491927930123,-0.4776308177317093,0.4652317880794702,0.0405629139072847,1775.0,4.377995217183099,4.419087,1.0,0.9780281690140844,,12,0.16991643454038996,0.5534821152687073,3.9667313548055994,0.04890199171648952,0.19398106385424266
781,491,0.6286811779769527,92.60979633401224,2.069114324569688,0.3243243243243243,0.084084084084084,11,5,0.1914460285132382,24,4.887983706720977,O15553,O15553,,MEFV,False,781,1208.0,0.0159526060560891,0.0150963434654706,0.0,0.0,1775.0,0.1184065287684507,0.037879787,0.0191549295774647,0.0022535211267605,,17,0.164969450101833,0.7736353874206543,3.6180766381625284,0.08274458231402346,0.2993762402048846
