n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length
200,178,0.89,87.75752808988764,1.7188049943450294,0.3135593220338983,0.1016949152542373,13,1,0.21910112359550563,14,7.865168539325842,Q86VX2,Q86VX2,,COMMD7,False,200
330,303,0.9181818181818182,97.71198019801982,1.0002221878913384,0.2396694214876033,0.0743801652892562,3,0,0.1485148514851485,20,6.6006600660066,Q86VZ2,Q86VZ2,,WDR5B,False,330
500,458,0.916,92.57897379912663,2.6558509444510543,0.32608695652173914,0.07763975155279502,9,8,0.17685589519650655,17,3.711790393013101,Q86WT6,Q86WT6,,TRIM69,False,500
199,193,0.9698492462311558,89.84917098445595,1.9254150090063986,0.34782608695652173,0.07246376811594203,22,3,0.19170984455958548,11,5.699481865284974,Q86X83,Q86X83,,COMMD2,False,199
927,731,0.7885652642934197,94.93694938440493,1.5856030592003854,0.2445141065830721,0.12852664576802508,6,1,0.16415868673050615,18,2.462380300957592,Q86XK2,Q86XK2,,FBXO11,False,927
419,282,0.6730310262529833,89.23152482269504,2.90655421203886,0.4293193717277487,0.09424083769633508,23,5,0.19148936170212766,13,4.609929078014184,Q86XS8,Q86XS8,,RNF130,False,419
487,433,0.8891170431211499,90.13378752886837,2.6260799325508626,0.3724832214765101,0.087248322147651,20,9,0.17551963048498845,14,3.233256351039261,Q86XT4,Q86XT4,,TRIM50,False,487
620,404,0.6516129032258065,90.6171287128713,1.3341267901520157,0.30701754385964913,0.08771929824561403,13,1,0.1806930693069307,11,2.722772277227723,Q86Y01,Q86Y01,,DTX1,False,620
1208,584,0.48344370860927155,84.68363013698631,1.971758464472779,0.30831099195710454,0.0777479892761394,12,6,0.17636986301369864,9,1.5410958904109588,Q86Y13,Q86Y13,,DZIP3,False,1208
346,151,0.43641618497109824,85.92615894039737,2.126126034050377,0.49107142857142855,0.15178571428571427,18,3,0.23841059602649006,23,15.2317880794702,Q86YJ5,Q86YJ5,,MARCHF9,False,346
1006,847,0.841948310139165,91.76639905548998,1.296053608371254,0.2560706401766004,0.05518763796909492,7,4,0.1770956316410862,12,1.4167650531286895,Q86YT6,Q86YT6,,MIB1,False,1006
584,265,0.4537671232876712,90.78501886792453,1.4789868956492658,0.35119047619047616,0.08928571428571429,8,2,0.23018867924528302,17,6.415094339622642,Q8IU81,Q8IU81,,IRF2BP1,False,584
432,305,0.7060185185185185,90.23032786885246,1.3276428180760704,0.32954545454545453,0.09090909090909091,9,3,0.1901639344262295,16,5.245901639344262,Q8IUD6,Q8IUD6,,RNF135,False,432
282,251,0.8900709219858156,94.66139442231075,1.4901963299518945,0.3161290322580645,0.07741935483870968,5,2,0.20717131474103587,29,11.553784860557768,Q8IUQ4,Q8IUQ4,,SIAH1,False,282
673,646,0.9598811292719168,95.88298761609907,1.3434796612127027,0.26223776223776224,0.0979020979020979,5,1,0.1826625386996904,26,4.024767801857585,Q8IUR7,Q8IUR7,,ARMC8,False,673
1022,909,0.8894324853228963,90.35113311331132,1.353792841766157,0.24427480916030533,0.08142493638676845,6,1,0.1925192519251925,12,1.3201320132013201,Q8IVU3,Q8IVU3,,HERC6,False,1022
300,173,0.5766666666666667,93.81242774566476,1.2003724110859497,0.2553191489361702,0.13829787234042554,3,0,0.21965317919075145,15,8.670520231213873,Q8IVV7,Q8IVV7,,GID4,False,300
269,158,0.587360594795539,93.63664556962026,1.1857529218956224,0.27906976744186046,0.10465116279069768,5,1,0.1962025316455696,26,16.455696202531644,Q8IW03,Q8IW03,,SIAH3,False,269
403,335,0.8312655086848635,90.22955223880598,3.667629354997372,0.40074906367041196,0.0898876404494382,19,10,0.1701492537313433,21,6.26865671641791,Q8IWR1,Q8IWR1,,TRIM59,False,403
2517,1480,0.5880015891934843,80.78653378378378,1.3641094968697494,0.26732673267326734,0.08345120226308345,5,5,0.23513513513513515,45,3.040540540540541,Q8IWT3,Q8IWT3,,CUL9,False,2517
1749,1536,0.8782161234991424,89.56328125,1.116460140270745,0.2535885167464115,0.07017543859649122,7,1,0.20572916666666666,47,3.059895833333333,Q8IWV7,Q8IWV7,,UBR1,False,1749
1755,1531,0.8723646723646724,89.19983017635532,1.0976858078582679,0.26127527216174184,0.08864696734059098,7,2,0.20052253429131286,32,2.0901371652514698,Q8IWV8,Q8IWV8,,UBR2,False,1755
224,174,0.7767857142857143,88.43086206896552,2.027571165254291,0.3488372093023256,0.13953488372093023,8,4,0.16666666666666666,22,12.643678160919542,Q8IWZ4,Q8IWZ4,,TRIM48,False,224
517,447,0.8646034816247582,90.34789709172259,2.2005640980846515,0.36807817589576547,0.05211726384364821,18,6,0.15659955257270694,14,3.131991051454139,Q6PJ69,Q6PJ69,,TRIM65,False,517
603,76,0.12603648424543948,81.5311842105263,2.5525799714529027,0.5384615384615384,0.15384615384615385,13,2,0.25,11,14.473684210526317,Q6PJ61,Q6PJ61,,FBXO46,False,603
355,241,0.6788732394366197,95.08543568464731,1.1266902506263776,0.2782608695652174,0.08695652173913043,6,2,0.13278008298755187,8,3.319502074688797,Q6PJ21,Q6PJ21,,SPSB3,False,355
663,144,0.2171945701357466,89.71062500000001,2.405879497528076,0.3464566929133858,0.05511811023622047,9,4,0.1875,10,6.944444444444445,Q3KP66,Q3KP66,,INAVA,False,663
450,175,0.3888888888888889,83.30994285714287,2.6824023765243936,0.6,0.09655172413793103,49,5,0.2571428571428571,21,12.0,Q15884,Q15884,,ENTREP1,False,450
1140,1097,0.962280701754386,93.36840474020055,1.0252806103335346,0.2681912681912682,0.079002079002079,6,5,0.18778486782133091,32,2.917046490428441,Q16531,Q16531,,DDB1,False,1140
360,331,0.9194444444444444,93.25528700906344,1.1949593194409351,0.325,0.08125,11,2,0.21450151057401812,18,5.438066465256798,Q16539,Q16539,,MAPK14,False,360
222,151,0.6801801801801802,95.59602649006622,1.2528956653758656,0.35294117647058826,0.09411764705882353,5,1,0.2251655629139073,21,13.90728476821192,Q16763,Q16763,,UBE2S,False,222
926,516,0.5572354211663066,88.92001937984496,1.2516408287673715,0.2875536480686695,0.055793991416309016,4,0,0.2364341085271318,26,5.038759689922481,Q17RG1,Q17RG1,,KCTD19,False,926
754,579,0.7679045092838196,90.73559585492228,1.8381760020279057,0.3311897106109325,0.06430868167202572,8,4,0.24179620034542315,37,6.390328151986183,Q1L5Z9,Q1L5Z9,,LONRF2,False,754
868,672,0.7741935483870968,90.50196428571428,1.7975740760536036,0.34523809523809523,0.0880952380952381,16,8,0.16666666666666666,23,3.422619047619048,Q2Q1W2,Q2Q1W2,,TRIM71,False,868
621,584,0.9404186795491143,92.6689212328767,1.3105110863995872,0.343042071197411,0.06796116504854369,8,5,0.2226027397260274,36,6.164383561643835,Q2TBA0,Q2TBA0,,KLHL40,False,621
581,552,0.9500860585197934,92.59990942028986,1.4601762285203717,0.27636363636363637,0.06545454545454546,7,1,0.22826086956521738,42,7.608695652173914,Q2WGJ6,Q2WGJ6,,KLHL38,False,581
506,385,0.7608695652173914,89.2571168831169,1.3418632374543775,0.2925531914893617,0.11170212765957446,6,3,0.21558441558441557,16,4.1558441558441555,Q32M84,Q32M84,,BTBD16,False,506
242,198,0.8181818181818182,94.64742424242424,1.5708632912626022,0.27205882352941174,0.13970588235294118,5,1,0.20202020202020202,9,4.545454545454546,Q3KNV8,Q3KNV8,,PCGF3,False,242
623,587,0.942215088282504,92.14797274275979,1.3544308067821231,0.29491525423728815,0.09152542372881356,9,2,0.21124361158432708,34,5.792163543441227,Q3ZCT8,Q3ZCT8,,KBTBD12,False,623
1188,682,0.5740740740740741,92.6626099706745,1.2189991172360264,0.3100303951367781,0.11246200607902736,9,3,0.19794721407624633,22,3.225806451612903,Q6PIJ6,Q6PIJ6,,FBXO38,False,1188
471,423,0.8980891719745223,90.09624113475176,2.7394558339063804,0.35517241379310344,0.0896551724137931,15,5,0.1938534278959811,13,3.0732860520094563,Q495X7,Q495X7,,TRIM60,False,471
260,245,0.9423076923076923,91.36930612244899,1.747906733233004,0.2684563758389262,0.06711409395973154,6,1,0.19591836734693877,10,4.081632653061225,Q4G0X4,Q4G0X4,,KCTD21,False,260
708,166,0.2344632768361582,88.6577108433735,2.244173586838368,0.3870967741935484,0.08870967741935484,12,3,0.21084337349397592,15,9.036144578313253,Q4G163,Q4G163,,FBXO43,False,708
568,554,0.9753521126760564,94.20382671480144,1.281619362840854,0.24363636363636362,0.08,6,1,0.22021660649819494,55,9.927797833935017,Q53G59,Q53G59,,KLHL12,False,568
634,572,0.9022082018927445,95.11286713286712,1.3358705645537876,0.25806451612903225,0.1003584229390681,9,1,0.21503496503496503,40,6.993006993006993,Q53GT1,Q53GT1,,KLHL22,False,634
860,437,0.5081395348837209,91.40528604118994,1.0212769058225077,0.28717948717948716,0.09230769230769231,7,3,0.16475972540045766,9,2.059496567505721,Q58WW2,Q58WW2,,DCAF6,False,860
209,168,0.8038277511961722,93.74166666666667,2.6390105614016286,0.39552238805970147,0.11940298507462686,11,4,0.16666666666666666,11,6.547619047619048,Q5EBN2,Q5EBN2,,TRIM61,False,209
155,122,0.7870967741935484,91.38557377049179,1.60706319673968,0.38823529411764707,0.09411764705882353,8,3,0.21311475409836064,11,9.01639344262295,Q5FWF7,Q5FWF7,,FBXO48,False,155
1057,1019,0.9640491958372753,92.90483807654563,1.2922026747413733,0.2725274725274725,0.08131868131868132,7,2,0.19823356231599606,44,4.317958783120707,Q5GLZ8,Q5GLZ8,,HERC4,False,1057
520,467,0.8980769230769231,91.13413276231263,1.13274773722206,0.3020408163265306,0.07346938775510205,5,1,0.22055674518201285,22,4.710920770877944,Q5H9S7,Q5H9S7,,DCAF17,False,520
347,297,0.8559077809798271,97.25377104377105,1.0073440137247747,0.37398373983739835,0.10569105691056911,8,1,0.18181818181818182,16,5.387205387205387,Q5JS37,Q5JS37,,NHLRC3,False,347
81,73,0.9012345679012346,94.44630136986301,1.2521877809349342,0.26,0.02,4,0,0.1506849315068493,6,8.21917808219178,Q15843,Q15843,,NEDD8,False,81
145,138,0.9517241379310345,96.44369565217391,1.2421237364839381,0.32051282051282054,0.02564102564102564,5,1,0.17391304347826086,13,9.420289855072465,Q15819,Q15819,,UBE2V2,False,145
1581,409,0.25869702719797594,86.52559902200487,1.292567227904051,0.296875,0.06770833333333333,4,0,0.20293398533007334,29,7.090464547677261,Q15648,Q15648,,MED1,False,1581
913,690,0.755750273822563,92.41742028985507,1.833934676084004,0.23746701846965698,0.0712401055408971,4,0,0.1855072463768116,27,3.91304347826087,Q13620,Q13620,,CUL4B,False,913
316,234,0.740506329113924,93.30799145299144,2.002319500569499,0.27941176470588236,0.07352941176470588,4,0,0.2222222222222222,10,4.273504273504273,Q13829,Q13829,,TNFAIP1,False,316
588,571,0.9710884353741497,91.55957968476358,1.2748330140925286,0.3217993079584775,0.09342560553633218,7,2,0.21541155866900175,34,5.954465849387041,Q13939,Q13939,,CCIN,False,588
182,167,0.9175824175824175,88.47191616766466,1.9518618319716026,0.2636363636363636,0.07272727272727272,7,2,0.17365269461077845,21,12.574850299401197,Q13951,Q13951,,CBFB,False,182
1066,961,0.9015009380863039,91.79374609781479,1.3350328014742943,0.265625,0.05580357142857143,6,3,0.2060353798126951,43,4.474505723204994,Q14139,Q14139,,UBE4A,False,1066
442,389,0.8800904977375565,91.80149100257069,2.323142221249643,0.3582089552238806,0.06343283582089553,9,6,0.17223650385604114,30,7.712082262210797,Q14142,Q14142,,TRIM14,False,442
630,521,0.8269841269841269,93.4478310940499,2.1270538606189047,0.33879781420765026,0.09289617486338798,13,9,0.19769673704414586,13,2.495201535508637,Q14258,Q14258,,TRIM25,False,630
1009,724,0.7175421209117938,89.57488950276243,1.378241653112806,0.2899728997289973,0.04878048780487805,7,5,0.20165745856353592,23,3.1767955801104977,Q14289,Q14289,,PTK2B,False,1009
1009,625,0.6194251734390486,85.20174399999999,1.2231526947021485,0.2579505300353357,0.10247349823321555,4,0,0.1984,21,3.36,Q14527,Q14527,,HLTF,False,1009
1992,1172,0.5883534136546185,88.27505119453923,1.1147223258692494,0.2509578544061303,0.08812260536398467,5,2,0.22098976109215018,31,2.645051194539249,Q14669,Q14669,,TRIP12,False,2067
263,143,0.5437262357414449,92.04510489510487,2.424498279107945,0.2872340425531915,0.09574468085106383,10,1,0.21678321678321677,13,9.090909090909092,Q14681,Q14681,,KCTD2,False,263
1683,1102,0.6547831253713606,85.24089836660617,1.3709054527734947,0.2922201138519924,0.08538899430740038,7,2,0.1996370235934664,17,1.5426497277676952,Q149N8,Q149N8,,SHPRH,False,1683
275,136,0.49454545454545457,86.69051470588235,2.7229306056020572,0.424,0.136,19,5,0.22794117647058823,12,8.823529411764707,Q14CZ0,Q14CZ0,,HAPSTR1,False,275
391,164,0.4194373401534527,85.95939024390243,2.074815914370796,0.5075757575757576,0.21212121212121213,25,3,0.1402439024390244,7,4.2682926829268295,Q15011,Q15011,,HERPUD1,False,391
636,360,0.5660377358490566,91.2573888888889,2.461041165576472,0.3464788732394366,0.04225352112676056,15,13,0.06944444444444445,6,1.6666666666666667,Q15025,Q15025,,TNIP1,False,636
1050,979,0.9323809523809524,91.25570990806945,1.3146498902287804,0.2725118483412322,0.08293838862559241,5,2,0.1920326864147089,28,2.8600612870275794,Q15034,Q15034,,HERC3,False,1050
168,33,0.19642857142857142,73.5930303030303,1.6813568811575879,0.45454545454545453,0.0,6,1,0.24242424242424243,7,21.21212121212121,Q15038,Q15038,,DAZAP2,False,168
812,531,0.6539408866995073,88.1049152542373,1.250821094407942,0.29435483870967744,0.09274193548387097,6,4,0.1713747645951036,17,3.2015065913371,Q15345,Q15345,,LRRC41,False,812
365,206,0.5643835616438356,84.80393203883496,1.5573108724309828,0.23529411764705882,0.03361344537815126,5,1,0.21359223300970873,27,13.106796116504855,Q15366,Q15366,,PCBP2,False,365
112,97,0.8660714285714286,94.53134020618556,1.3656397980908785,0.3870967741935484,0.11290322580645161,10,2,0.23711340206185566,8,8.24742268041237,Q15369,Q15369,,ELOC,False,112
118,106,0.8983050847457628,97.24452830188677,1.5582053080969285,0.33783783783783783,0.08108108108108109,7,2,0.1792452830188679,7,6.60377358490566,Q15370,Q15370,,ELOB,False,118
1083,899,0.830101569713758,87.62046718576194,1.4956394659293408,0.29698375870069604,0.07424593967517401,8,3,0.20022246941045607,24,2.6696329254727478,Q15386,Q15386,,UBE3C,False,1083
145,105,0.7241379310344828,82.72314285714286,2.7701692544639585,0.3780487804878049,0.07317073170731707,13,2,0.19047619047619047,13,12.380952380952381,Q15388,Q15388,,TOMM20,False,145
153,146,0.954248366013072,93.13753424657536,1.2879643476434672,0.3253012048192771,0.04819277108433735,5,1,0.2602739726027397,37,25.34246575342466,Q5JXB2,Q5JXB2,,UBE2NL,False,153
435,273,0.6275862068965518,89.14868131868131,1.4937343534860412,0.5617283950617284,0.21604938271604937,25,5,0.2893772893772894,66,24.175824175824175,Q5M7Z0,Q5M7Z0,,RNFT1,False,435
452,393,0.8694690265486725,93.90150127226464,1.3503829022822114,0.3399014778325123,0.08374384236453201,12,2,0.19083969465648856,22,5.597964376590331,Q5MNV8,Q5MNV8,,FBXO47,False,452
1792,448,0.25,89.91026785714287,1.6737901427393447,0.26582278481012656,0.08438818565400844,8,1,0.21428571428571427,16,3.571428571428571,Q5XKL5,Q5XKL5,,BTBD8,False,1792
539,417,0.7736549165120594,95.87935251798562,1.2531960818547905,0.22790697674418606,0.09302325581395349,9,3,0.2278177458033573,26,6.235011990407674,Q5XUX0,Q5XUX0,,FBXO31,False,539
458,388,0.8471615720524017,92.7305412371134,1.0992253997785095,0.3212121212121212,0.06666666666666667,14,1,0.20103092783505155,44,11.34020618556701,Q5XUX1,Q5XUX1,,FBXW9,False,458
1052,503,0.4781368821292776,87.72556660039761,1.9033927473487617,0.31451612903225806,0.11290322580645161,9,3,0.19681908548707752,28,5.566600397614314,Q5XX13,Q5XX13,,FBXW10,False,1052
557,504,0.9048473967684022,89.23051587301588,1.5592769222166556,0.27526132404181186,0.08362369337979095,17,3,0.20436507936507936,17,3.373015873015873,Q63HN8,Q63HN8,,RNF213,False,5207
784,248,0.3163265306122449,80.05673387096775,1.8802238383851788,0.2755102040816326,0.11224489795918367,8,1,0.18548387096774194,6,2.4193548387096775,Q66K89,Q66K89,,E4F1,False,784
614,166,0.2703583061889251,88.2039156626506,2.951134549594286,0.40963855421686746,0.07228915662650602,21,5,0.05421686746987952,2,1.2048192771084338,Q68DK7,Q68DK7,,MSL1,False,614
428,240,0.5607476635514018,90.469625,1.9699941521245656,0.33548387096774196,0.14838709677419354,7,3,0.17083333333333334,10,4.166666666666666,Q68DU8,Q68DU8,,KCTD16,False,428
783,236,0.30140485312899107,88.09855932203389,3.1003941067799583,0.42857142857142855,0.09740259740259741,17,3,0.19915254237288135,8,3.389830508474576,Q68DV7,Q68DV7,,RNF43,False,783
232,194,0.8362068965517241,89.03597938144331,2.112626335748943,0.33858267716535434,0.12598425196850394,4,0,0.20618556701030927,12,6.185567010309279,Q693B1,Q693B1,,KCTD11,False,232
485,445,0.9175257731958762,91.06105617977528,1.6645157855365558,0.32270916334661354,0.09561752988047809,6,2,0.22247191011235956,13,2.9213483146067416,Q6AZZ1,Q6AZZ1,,TRIM68,False,485
392,334,0.8520408163265306,93.30047904191618,1.549640367049342,0.29207920792079206,0.06930693069306931,10,3,0.2215568862275449,28,8.383233532934131,Q6IQ16,Q6IQ16,,SPOPL,False,392
608,559,0.9194078947368421,95.97565295169946,1.2583544996867515,0.29818181818181816,0.12,8,2,0.20930232558139536,43,7.6923076923076925,Q6JEL2,Q6JEL2,,KLHL10,False,608
247,101,0.4089068825910931,82.1018811881188,1.6133913277050513,0.296875,0.125,3,0,0.2079207920792079,7,6.9306930693069315,Q6P050,Q6P050,,FBXL22,False,231
531,332,0.6252354048964218,86.5083734939759,1.7768669509461212,0.34615384615384615,0.0625,9,4,0.18373493975903615,12,3.614457831325301,Q6P1J9,Q6P1J9,,CDC73,False,531
311,242,0.7781350482315113,90.8249173553719,2.1388811421773046,0.3333333333333333,0.1320754716981132,13,3,0.21487603305785125,16,6.6115702479338845,Q6P2C8,Q6P2C8,,MED27,False,311
717,336,0.4686192468619247,90.99157738095238,1.1210794896866445,0.2463768115942029,0.08695652173913043,8,1,0.1875,29,8.630952380952381,Q6P3S6,Q6P3S6,,FBXO42,False,717
258,173,0.6705426356589147,88.49277456647398,1.9717458112053332,0.25862068965517243,0.07758620689655173,5,2,0.1907514450867052,14,8.092485549132949,Q6P9F5,Q6P9F5,,TRIM40,False,258
774,460,0.5943152454780362,92.17791304347826,1.4262339184449504,0.3319838056680162,0.07692307692307693,12,3,0.19130434782608696,15,3.260869565217391,Q6PCD5,Q6PCD5,,RFWD3,False,774
694,377,0.5432276657060519,89.10238726790452,1.5497031441098064,0.28921568627450983,0.06862745098039216,4,0,0.1962864721485411,8,2.122015915119363,Q6PCT2,Q6PCT2,,FBXL19,False,694
1173,873,0.7442455242966752,89.69871706758306,1.8560569264826956,0.2648870636550308,0.10472279260780287,5,2,0.23024054982817868,30,3.436426116838488,Q6PD62,Q6PD62,,CTR9,False,1173
583,533,0.9142367066895368,92.70861163227018,1.4282027936377317,0.3667953667953668,0.05791505791505792,12,4,0.22889305816135083,28,5.253283302063791,Q6PF15,Q6PF15,,KLHL35,False,583
426,207,0.4859154929577465,84.38386473429951,1.8117203246402234,0.31007751937984496,0.08527131782945736,7,2,0.22705314009661837,18,8.695652173913043,Q6PI47,Q6PI47,,KCTD18,False,426
442,363,0.8212669683257918,95.09286501377409,1.0587524640733055,0.30434782608695654,0.06832298136645963,9,1,0.23140495867768596,46,12.672176308539946,Q6PID8,Q6PID8,,KLHDC10,False,442
1314,1075,0.8181126331811264,89.61966511627907,1.195483404135734,0.2803347280334728,0.07531380753138076,7,3,0.2055813953488372,19,1.7674418604651163,Q5XPI4,Q5XPI4,,RNF123,False,1314
402,382,0.9502487562189055,94.59057591623036,2.364493481299617,0.3492647058823529,0.07720588235294118,16,6,0.18324607329842932,11,2.8795811518324608,Q5W0U4,Q5W0U4,,BSPRY,False,402
559,323,0.5778175313059034,91.71312693498452,1.032601459325714,0.2627118644067797,0.13559322033898305,5,1,0.14241486068111456,29,8.978328173374612,Q5QP82,Q5QP82,,DCAF10,False,559
726,233,0.3209366391184573,90.7493991416309,2.842585118190448,0.3561643835616438,0.0593607305936073,14,7,0.10300429184549356,6,2.575107296137339,Q5W0B1,Q5W0B1,,OBI1,False,726
474,382,0.8059071729957806,89.315,1.3876912051491106,0.2711864406779661,0.13559322033898305,5,1,0.19109947643979058,13,3.4031413612565444,Q5SWL7,Q5SWL7,,PRAMEF14,False,474
479,411,0.8580375782881002,90.24659367396592,1.391751318721453,0.26455026455026454,0.07407407407407407,7,1,0.1873479318734793,23,5.59610705596107,Q5SWL8,Q5SWL8,,PRAMEF19,False,479
291,168,0.5773195876288659,90.92821428571429,2.22658414307987,0.425531914893617,0.1276595744680851,25,2,0.22023809523809523,8,4.761904761904762,Q5T0T0,Q5T0T0,,MARCHF8,False,291
706,596,0.8441926345609065,85.56768456375838,2.5743510881604954,0.49403341288782815,0.11933174224343675,44,9,0.27348993288590606,87,14.597315436241612,Q5T197,Q5T197,,DCST1,False,706
861,736,0.8548199767711963,89.06062499999999,1.1423464102638816,0.3057142857142857,0.08285714285714285,5,3,0.21875,35,4.755434782608696,Q5T447,Q5T447,,HECTD3,False,861
212,180,0.8490566037735849,92.45461111111112,1.9808748771043878,0.4266666666666667,0.09333333333333334,12,4,0.23333333333333334,22,12.222222222222221,Q5T4S7,Q5T4S7,,UBR4,False,5183
453,366,0.8079470198675497,93.6405737704918,1.0484361224156307,0.2345679012345679,0.10493827160493827,5,1,0.20491803278688525,24,6.557377049180328,Q5T6F0,Q5T6F0,,DCAF12,False,453
235,120,0.5106382978723404,88.51075,4.384894007930183,0.4,0.10909090909090909,14,4,0.125,8,6.666666666666667,Q5TA31,Q5TA31,,RNF187,False,235
597,398,0.6666666666666666,92.58356783919598,1.0364210321540401,0.23493975903614459,0.07228915662650602,6,1,0.15577889447236182,22,5.527638190954774,Q5TAQ9,Q5TAQ9,,DCAF8,False,597
1133,475,0.41924095322153576,92.35719999999999,1.3691076863741027,0.2545454545454545,0.06181818181818182,5,1,0.20210526315789473,17,3.578947368421052,Q5TC82,Q5TC82,,RC3H1,False,1133
476,409,0.8592436974789915,90.32273838630807,1.3599799766390885,0.2717948717948718,0.07179487179487179,4,0,0.17603911980440098,13,3.1784841075794623,Q5TYX0,Q5TYX0,,PRAMEF5,False,476
659,221,0.3353566009104704,92.67782805429863,1.887737937689823,0.3961038961038961,0.05844155844155844,17,2,0.17647058823529413,13,5.88235294117647,Q5U5Q3,Q5U5Q3,,MEX3C,False,659
776,633,0.8157216494845361,91.56616113744077,1.1964290907604087,0.2898089171974522,0.10191082802547771,7,3,0.1990521327014218,16,2.527646129541864,Q5U5R9,Q5U5R9,,HECTD2,False,776
475,412,0.8673684210526316,90.3664563106796,1.3462548394703904,0.26288659793814434,0.05670103092783505,4,0,0.1941747572815534,15,3.640776699029126,Q5VT98,Q5VT98,,PRAMEF20,False,475
474,333,0.7025316455696202,87.78345345345346,1.527629747697169,0.24666666666666667,0.09333333333333334,5,1,0.21621621621621623,17,5.105105105105105,Q5VTA0,Q5VTA0,,PRAMEF17,False,474
566,164,0.28975265017667845,88.80865853658537,2.171515094593522,0.41605839416058393,0.08029197080291971,9,4,0.12195121951219512,4,2.4390243902439024,Q5VTB9,Q5VTB9,,RNF220,False,566
975,713,0.7312820512820513,86.23290322580645,3.532711760534079,0.34411764705882353,0.057352941176470586,24,20,0.08134642356241234,8,1.1220196353436185,Q5VTR2,Q5VTR2,,RNF20,False,975
321,190,0.5919003115264797,90.70500000000003,1.7934242874859967,0.3484848484848485,0.13636363636363635,6,2,0.18947368421052632,21,11.052631578947368,Q5VVX9,Q5VVX9,,UBE2U,False,321
479,413,0.8622129436325678,90.04276029055691,1.3814197500755565,0.30198019801980197,0.07920792079207921,7,2,0.18886198547215496,26,6.2953995157385,Q5VWM3,Q5VWM3,,PRAMEF18,False,479
474,419,0.8839662447257384,91.51756563245823,1.3595495227636523,0.2669902912621359,0.05339805825242718,6,2,0.1718377088305489,15,3.579952267303103,Q5VWM4,Q5VWM4,,PRAMEF8,False,474
474,384,0.810126582278481,89.82171875,1.3807839878074768,0.2857142857142857,0.13714285714285715,4,0,0.1875,10,2.604166666666667,Q5VWM6,Q5VWM6,,PRAMEF13,False,474
476,402,0.8445378151260504,91.03004975124378,1.3485558982478116,0.2564102564102564,0.07692307692307693,3,0,0.1691542288557214,8,1.9900497512437811,Q5VXH4,Q5VXH4,,PRAMEF6,False,476
474,411,0.8670886075949367,91.87450121654501,1.3415152719871475,0.25365853658536586,0.05365853658536585,5,1,0.18491484184914841,20,4.866180048661801,Q5VXH5,Q5VXH5,,PRAMEF7,False,474
539,385,0.7142857142857143,92.32864935064934,1.2828602367641444,0.3114754098360656,0.07103825136612021,8,2,0.18961038961038962,13,3.3766233766233764,Q8N531,Q8N531,,FBXL6,False,539
